timestamp,device_id,device_name,interface_name,interface_index,oper_status,admin_status,in_traffic_bps,out_traffic_bps,in_errors,out_errors,in_discards,out_discards,packet_loss_pct,latency_ms,device_cpu_pct,device_memory_pct,device_availability,device_uptime_sec
2026-04-09 10:27:00,r1,router1,ether2,2,up,up,217377734.21,103934966.99,0,0,0,0,5.23,21.63,25.81,43.97,true,865620
2026-04-09 10:28:00,r1,router1,ether2,2,up,up,211249409.4,93930494.16,0,0,0,0,5.12,22.84,23.48,45.16,true,865680
2026-04-09 10:29:00,r1,router1,ether2,2,up,up,229229074.25,94962397.48,0,0,0,0,6.05,24.39,24.94,46.01,true,865740
2026-04-09 10:30:00,r1,router1,ether2,2,up,up,236776567.21,100394189.91,0,0,0,0,9.45,41.73,23.4,43.62,true,865800
2026-04-09 10:31:00,r1,router1,ether2,2,up,up,210407407.35,94871064.7,0,0,0,0,10.57,40.17,25.14,43.98,true,865860
2026-04-09 10:32:00,r1,router1,ether2,2,up,up,236695181.57,100853743.47,0,0,0,0,13.78,27.78,23.51,46.66,true,865920
2026-04-09 10:33:00,r1,router1,ether2,2,up,up,219678930.05,105963515.76,0,0,0,0,13.11,30.7,24.88,44.73,true,865980
2026-04-09 10:34:00,r1,router1,ether2,2,up,up,208889601.2,92822027.47,0,0,0,0,14.41,33.63,24.91,46.45,true,866040
2026-04-09 10:35:00,r1,router1,ether2,2,up,up,216504901.97,93185314.72,0,0,0,0,13.38,27.79,23.21,43.42,true,866100
2026-04-09 10:36:00,r1,router1,ether2,2,up,up,222211953.82,96861368.19,0,0,0,0,8.69,35.57,23.47,46.19,true,866160
2026-04-09 10:37:00,r1,router1,ether2,2,up,up,223742381.32,104651853.28,0,0,0,0,14.99,31.67,25.09,44.78,true,866220
2026-04-09 10:38:00,r1,router1,ether2,2,up,up,217983779.34,105762666.65,0,0,0,0,7.34,34.45,24.22,45.54,true,866280
2026-04-09 10:39:00,r1,router1,ether2,2,up,up,223859008.11,103841428.89,0,0,0,0,9.11,34.66,23.83,43.7,true,866340
2026-04-09 10:40:00,r1,router1,ether2,2,up,up,225647070.43,94512913.49,0,0,0,0,10.89,30.77,23.3,42.76,true,866400
2026-04-09 10:41:00,r1,router1,ether2,2,up,up,218257730.4,101500979.12,0,0,0,0,8.9,24.89,23.93,45.93,true,866460
2026-04-09 10:42:00,r1,router1,ether2,2,up,up,227145162.04,99264501.22,0,0,0,0,7.56,22.4,26.7,46.3,true,866520
2026-04-09 10:43:00,r1,router1,ether2,2,up,up,224402041.85,102578928.69,0,0,0,0,6.71,21.69,24.7,45.2,true,866580
2026-04-09 10:44:00,r1,router1,ether2,2,up,up,225196742.26,106534583.12,0,0,0,0,5.69,20.21,23.29,43.5,true,866640
2026-04-09 10:45:00,r1,router1,ether2,2,up,up,213227935.8,103983323.55,0,0,0,0,5.37,18.4,24.15,43.31,true,866700
2026-04-09 10:46:00,r1,router1,ether2,2,up,up,226641465.29,103195738.96,0,0,0,0,4.03,17.96,25.0,44.97,true,866760
2026-04-09 10:47:00,r1,router1,ether2,2,up,up,205231553.19,92637772.55,0,0,0,0,3.85,15.6,24.29,43.88,true,866820
2026-04-09 10:48:00,r1,router1,ether2,2,up,up,205614706.41,107390577.64,0,0,0,0,3.06,15.23,25.3,47.03,true,866880
2026-04-09 10:49:00,r1,router1,ether2,2,up,up,237584949.07,102756505.35,0,0,0,0,2.4,12.75,23.16,46.15,true,866940
2026-04-09 10:50:00,r1,router1,ether2,2,up,up,218961628.98,102424151.83,0,0,0,0,1.31,12.9,23.73,45.38,true,867000
2026-04-09 10:51:00,r1,router1,ether2,2,up,up,224744422.12,99867612.84,0,0,0,0,0.0,8.12,24.39,44.25,true,867060
2026-04-09 10:52:00,r1,router1,ether2,2,up,up,225988699.54,105723729.51,0,0,0,0,0.0,8.63,25.77,44.05,true,867120
2026-04-09 10:53:00,r1,router1,ether2,2,up,up,235670812.59,105017056.56,0,0,0,0,0.0,9.11,24.82,44.17,true,867180
2026-04-09 10:54:00,r1,router1,ether2,2,up,up,213779237.28,107522955.63,0,0,0,0,0.0,8.79,25.06,47.2,true,867240
2026-04-09 10:55:00,r1,router1,ether2,2,up,up,225549645.6,100681497.51,0,0,0,0,0.0,8.81,23.75,44.38,true,867300
2026-04-09 10:56:00,r1,router1,ether2,2,up,up,229026799.02,102006539.87,0,0,0,0,0.0,9.56,23.81,45.22,true,867360
2026-04-09 10:57:00,r1,router1,ether2,2,up,up,235054081.18,99009857.52,0,0,0,0,0.0,9.43,23.49,47.13,true,867420
2026-04-09 10:58:00,r1,router1,ether2,2,up,up,223832282.68,95828759.4,0,0,0,0,0.0,8.26,25.2,45.24,true,867480
2026-04-09 10:59:00,r1,router1,ether2,2,up,up,205680963.89,107876114.23,0,0,0,0,0.0,9.89,24.85,43.28,true,867540
2026-04-09 10:00:00,r2,router2,ether1,1,up,up,143666629.78,73592372.58,1,0,1,0,0.0,7.81,24.98,42.92,true,864000
2026-04-09 10:01:00,r2,router2,ether1,1,up,up,140051321.76,71010020.81,1,0,1,0,0.0,7.62,26.5,44.73,true,864060
2026-04-09 10:02:00,r2,router2,ether1,1,up,up,140581304.34,69517594.43,1,0,1,0,0.0,7.37,24.64,45.7,true,864120
2026-04-09 10:03:00,r2,router2,ether1,1,up,up,132257691.3,69658294.73,1,1,1,0,0.0,7.79,24.35,45.87,true,864180
2026-04-09 10:04:00,r2,router2,ether1,1,up,up,143356341.02,73939771.27,2,1,1,0,0.0,7.59,26.44,44.46,true,864240
2026-04-09 10:05:00,r2,router2,ether1,1,up,up,135893209.85,72449635.16,2,2,1,0,0.0,7.44,26.49,42.91,true,864300
2026-04-09 10:06:00,r2,router2,ether1,1,up,up,130332624.74,71469003.39,2,2,1,0,0.0,7.71,26.99,46.11,true,864360
2026-04-09 10:07:00,r2,router2,ether1,1,up,up,138520960.97,65502563.02,3,2,1,0,0.0,7.22,26.49,44.75,true,864420
2026-04-09 10:08:00,r2,router2,ether1,1,up,up,144345626.05,74518349.49,3,2,2,0,0.0,6.24,26.18,44.07,true,864480
2026-04-09 10:09:00,r2,router2,ether1,1,up,up,137196440.41,66030381.71,3,3,3,1,0.0,7.05,25.26,46.32,true,864540
2026-04-09 10:10:00,r2,router2,ether1,1,up,up,132607633.74,65284445.53,3,4,3,1,0.0,7.62,25.48,43.83,true,864600
2026-04-09 10:11:00,r2,router2,ether1,1,up,up,149247369.96,66002918.47,3,4,3,2,0.0,6.93,24.02,43.9,true,864660
2026-04-09 10:12:00,r2,router2,ether1,1,up,up,129010502.46,73411890.46,3,4,4,3,0.0,7.67,25.71,43.46,true,864720
2026-04-09 10:13:00,r2,router2,ether1,1,up,up,138694747.15,68270334.99,4,4,4,3,0.0,7.15,25.56,44.66,true,864780
2026-04-09 10:14:00,r2,router2,ether1,1,up,up,134402200.23,73867403.96,4,4,4,3,0.0,6.49,24.54,44.92,true,864840
2026-04-09 10:15:00,r2,router2,ether1,1,up,up,134113407.72,70805534.15,4,4,4,3,0.0,7.13,26.97,44.08,true,864900
2026-04-09 10:16:00,r2,router2,ether1,1,up,up,150705956.45,71772173.94,4,4,4,3,0.0,6.62,25.26,45.84,true,864960
2026-04-09 10:17:00,r2,router2,ether1,1,up,up,145480582.04,64949295.61,4,5,4,3,0.0,7.18,24.99,46.82,true,865020
2026-04-09 10:18:00,r2,router2,ether1,1,up,up,135210748.99,73347233.34,4,5,5,3,0.0,7.18,24.41,45.61,true,865080
2026-04-09 10:19:00,r2,router2,ether1,1,up,up,142707962.05,71990961.94,4,6,6,3,0.0,7.37,25.64,46.52,true,865140
2026-04-09 10:20:00,r2,router2,ether1,1,up,up,142872757.52,74518121.49,4,6,6,3,0.0,7.25,24.24,44.73,true,865200
2026-04-09 10:21:00,r2,router2,ether1,1,up,up,141782453.24,72602429.4,6,8,8,4,1.07,8.31,24.18,46.11,true,865260
2026-04-09 10:22:00,r2,router2,ether1,1,up,up,132734337.58,65880189.73,8,9,9,5,0.7,9.7,26.89,45.14,true,865320
2026-04-09 10:23:00,r2,router2,ether1,1,up,up,149262108.23,73701293.34,11,9,11,6,0.95,9.84,26.3,44.92,true,865380
2026-04-09 10:24:00,r2,router2,ether1,1,up,up,146865342.26,72761464.73,13,9,14,7,1.48,10.61,23.46,47.08,true,865440
2026-04-09 10:25:00,r2,router2,ether1,1,up,up,131952957.14,75224802.35,17,10,17,7,1.52,12.11,25.9,47.16,true,865500
2026-04-09 10:26:00,r2,router2,ether1,1,up,up,150466842.34,73411381.61,20,10,19,7,2.16,11.89,26.16,42.81,true,865560
2026-04-09 10:27:00,r2,router2,ether1,1,up,up,140819219.71,69493603.51,25,11,22,7,1.71,13.04,25.69,45.38,true,865620
2026-04-09 10:28:00,r2,router2,ether1,1,up,up,147222147.55,74931269.19,30,11,25,7,2.42,12.71,23.94,42.86,true,865680
2026-04-09 10:29:00,r2,router2,ether1,1,up,up,148606860.53,70687762.68,37,11,29,8,2.37,14.7,23.89,43.03,true,865740
2026-04-09 10:30:00,r2,router2,ether1,1,up,up,147254359.87,74585141.55,52,14,39,11,3.04,16.46,24.63,43.38,true,865800
2026-04-09 10:31:00,r2,router2,ether1,1,up,up,149996258.34,67808883.34,67,18,48,13,3.57,22.55,23.39,46.74,true,865860
2026-04-09 10:32:00,r2,router2,ether1,1,up,up,131838874.69,69480810.08,80,19,54,15,1.7,18.71,25.97,47.01,true,865920
2026-04-09 10:33:00,r2,router2,ether1,1,up,up,138188439.28,72713412.97,92,20,63,16,3.27,19.8,24.66,43.2,true,865980
2026-04-09 10:34:00,r2,router2,ether1,1,up,up,139761373.65,68970897.92,107,21,70,19,2.63,21.58,23.13,44.42,true,866040
2026-04-09 10:35:00,r2,router2,ether1,1,up,up,138731781.13,75046217.9,122,23,74,21,4.65,14.84,23.4,45.84,true,866100
2026-04-09 10:36:00,r2,router2,ether1,1,up,up,140996035.3,75351836.33,135,24,82,24,2.37,14.83,24.59,43.6,true,866160
2026-04-09 10:37:00,r2,router2,ether1,1,up,up,131536377.71,73897971.71,150,28,90,27,2.77,20.24,25.65,45.64,true,866220
2026-04-09 10:38:00,r2,router2,ether1,1,up,up,142176069.49,64639203.49,162,32,97,29,1.68,21.63,23.97,43.32,true,866280
2026-04-09 10:39:00,r2,router2,ether1,1,up,up,141446546.66,65168433.71,175,33,103,30,2.85,20.15,23.83,43.72,true,866340
2026-04-09 10:40:00,r2,router2,ether1,1,up,up,148281177.56,68079867.0,187,35,109,31,1.99,19.4,26.6,42.76,true,866400
2026-04-09 10:41:00,r2,router2,ether1,1,up,up,148028297.23,66020505.38,200,38,118,34,1.95,20.33,24.0,43.54,true,866460
2026-04-09 10:42:00,r2,router2,ether1,1,up,up,143607691.19,64688737.68,206,39,123,35,2.21,11.18,26.16,43.82,true,866520
2026-04-09 10:43:00,r2,router2,ether1,1,up,up,136052480.75,66351557.46,211,41,127,36,1.62,10.75,25.97,45.12,true,866580
2026-04-09 10:44:00,r2,router2,ether1,1,up,up,145502902.16,69733954.81,216,41,130,37,1.9,11.47,25.05,43.24,true,866640
2026-04-09 10:45:00,r2,router2,ether1,1,up,up,140085986.65,74988655.2,221,41,132,37,1.31,9.73,26.13,46.65,true,866700
2026-04-09 10:46:00,r2,router2,ether1,1,up,up,140480507.21,69530076.25,225,41,134,38,1.49,10.78,23.24,44.91,true,866760
2026-04-09 10:47:00,r2,router2,ether1,1,up,up,137796226.5,72084291.96,227,43,137,38,0.94,9.48,26.64,43.08,true,866820
2026-04-09 10:48:00,r2,router2,ether1,1,up,up,130609706.69,71212931.14,229,45,139,38,0.88,8.27,24.1,45.6,true,866880
2026-04-09 10:49:00,r2,router2,ether1,1,up,up,141083184.12,68042076.97,230,46,141,39,0.6,9.33,25.12,44.79,true,866940
2026-04-09 10:50:00,r2,router2,ether1,1,up,up,142361560.13,65510798.77,231,47,143,39,0.48,8.34,26.41,45.68,true,867000
2026-04-09 10:51:00,r2,router2,ether1,1,up,up,146024765.15,72473407.07,232,48,143,39,0.0,6.52,24.81,43.78,true,867060
2026-04-09 10:52:00,r2,router2,ether1,1,up,up,136392068.26,69479187.71,232,49,143,39,0.0,6.86,23.38,44.67,true,867120
2026-04-09 10:53:00,r2,router2,ether1,1,up,up,143698416.13,68592171.46,233,49,143,39,0.0,6.42,26.69,43.05,true,867180
2026-04-09 10:54:00,r2,router2,ether1,1,up,up,147431690.3,65444177.14,234,50,143,39,0.0,6.32,25.96,46.4,true,867240
2026-04-09 10:55:00,r2,router2,ether1,1,up,up,141262704.48,70968408.93,235,50,143,39,0.0,7.1,24.32,43.3,true,867300
2026-04-09 10:56:00,r2,router2,ether1,1,up,up,136720596.98,71851813.82,235,50,143,39,0.0,7.42,26.47,45.99,true,867360
2026-04-09 10:57:00,r2,router2,ether1,1,up,up,150492129.21,71124593.02,235,50,143,40,0.0,6.75,25.31,43.71,true,867420
2026-04-09 10:58:00,r2,router2,ether1,1,up,up,143510893.19,66911542.53,235,50,143,40,0.0,6.34,26.38,44.4,true,867480
2026-04-09 10:59:00,r2,router2,ether1,1,up,up,145882366.16,70829920.05,235,50,143,41,0.0,7.52,26.38,47.14,true,867540
2026-04-09 10:00:00,r2,router2,ether2,2,up,up,97121165.06,44099371.25,0,0,0,0,0.0,7.09,26.72,46.53,true,864000
2026-04-09 10:01:00,r2,router2,ether2,2,up,up,92159433.85,47097940.59,0,0,0,0,0.0,7.3,24.15,46.48,true,864060
2026-04-09 10:02:00,r2,router2,ether2,2,up,up,92823436.64,42399307.38,0,0,0,0,0.0,8.39,24.79,42.77,true,864120
2026-04-09 10:03:00,r2,router2,ether2,2,up,up,83940851.11,43242652.28,0,0,0,0,0.0,8.64,25.2,46.02,true,864180
2026-04-09 10:04:00,r2,router2,ether2,2,up,up,90399909.68,42200545.39,0,0,0,0,0.0,7.59,24.2,42.96,true,864240
2026-04-09 10:05:00,r2,router2,ether2,2,up,up,88845487.83,47116073.58,0,0,0,0,0.0,7.92,23.44,46.82,true,864300
2026-04-09 10:06:00,r2,router2,ether2,2,up,up,91393042.22,41518334.54,0,0,0,0,0.0,8.03,23.97,43.4,true,864360
2026-04-09 10:07:00,r2,router2,ether2,2,up,up,88981040.06,45826629.0,0,0,0,0,0.0,7.5,24.67,45.74,true,864420
2026-04-09 10:08:00,r2,router2,ether2,2,up,up,84032840.95,48417512.33,0,0,0,0,0.0,7.17,25.1,45.03,true,864480
2026-04-09 10:09:00,r2,router2,ether2,2,up,up,97031973.39,45389894.06,0,0,0,0,0.0,7.79,24.88,45.61,true,864540
2026-04-09 10:10:00,r2,router2,ether2,2,up,up,96926967.68,43226281.88,0,0,0,0,0.0,7.07,26.15,44.3,true,864600
2026-04-09 10:11:00,r2,router2,ether2,2,up,up,93354350.71,45923450.13,0,0,0,0,0.0,8.52,25.94,44.25,true,864660
2026-04-09 10:12:00,r2,router2,ether2,2,up,up,83438433.91,45331298.97,0,0,0,0,0.0,8.6,23.7,46.26,true,864720
2026-04-09 10:13:00,r2,router2,ether2,2,up,up,89490569.76,46406802.61,0,0,0,0,0.0,8.25,26.25,43.03,true,864780
2026-04-09 10:14:00,r2,router2,ether2,2,up,up,93977141.76,44695292.96,0,0,0,0,0.0,7.6,23.18,43.65,true,864840
2026-04-09 10:15:00,r2,router2,ether2,2,up,up,83403445.56,48120271.06,0,0,0,0,0.0,8.03,26.96,45.19,true,864900
